country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_range,pollutant_avg_norm
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",2025-10-10 18:00:00,28.6514781,77.1473105,PM10,86.0,172.0,152.0,86.0,0.5033333333333333
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",2025-10-10 18:00:00,28.6514781,77.1473105,CO,30.0,60.0,34.0,30.0,0.11
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",2025-10-10 18:00:00,28.6514781,77.1473105,OZONE,13.0,31.0,21.0,18.0,0.06666666666666667
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",2025-10-10 18:00:00,28.5504249,77.2159377,CO,4.0,88.0,17.0,84.0,0.05333333333333334
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",2025-10-10 18:00:00,28.710508,77.249485,NH3,5.0,6.0,6.0,1.0,0.016666666666666666
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2025-10-10 18:00:00,28.531346,77.190156,NO2,19.0,43.0,26.0,24.0,0.08333333333333333
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",2025-10-10 18:00:00,28.672342,77.31526,SO2,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",2025-10-10 18:00:00,28.699793,77.165453,NH3,7.0,9.0,8.0,2.0,0.023333333333333334
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",2025-10-10 18:00:00,23.107969,72.574648,PM2.5,75.0,160.0,108.0,85.0,0.3566666666666667
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",2025-10-10 18:00:00,23.107969,72.574648,NO2,7.0,90.0,46.0,83.0,0.15
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",2025-10-10 18:00:00,23.107969,72.574648,CO,3.0,76.0,14.0,73.0,0.043333333333333335
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",2025-10-10 18:00:00,22.977134,72.553024,SO2,2.0,50.0,19.0,48.0,0.06
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2025-10-10 18:00:00,23.002657,72.591912,CO,21.0,45.0,26.0,24.0,0.08333333333333333
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",2025-10-10 18:00:00,23.020509,72.579261,NO2,26.0,112.0,62.0,86.0,0.20333333333333334
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",2025-10-10 18:00:00,23.016834,72.625775,CO,16.0,41.0,19.0,25.0,0.06
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",2025-10-10 18:00:00,23.041137,72.456691,SO2,2.0,9.0,3.0,7.0,0.006666666666666667
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",2025-10-10 18:00:00,23.023389,72.515201,PM2.5,99.0,256.0,190.0,157.0,0.63
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",2025-10-10 18:00:00,23.023389,72.515201,PM10,107.0,170.0,142.0,63.0,0.47
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",2025-10-10 18:00:00,23.023389,72.515201,CO,2.0,98.0,13.0,96.0,0.04
India,Gujarat,Surat,"Science Center, Surat - SMC",2025-10-10 18:00:00,21.170046,72.795405,PM2.5,51.0,140.0,86.0,89.0,0.2833333333333333
India,Gujarat,Surat,"Science Center, Surat - SMC",2025-10-10 18:00:00,21.170046,72.795405,NO2,7.0,21.0,12.0,14.0,0.03666666666666667
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",2025-10-10 18:00:00,22.969611,72.6435,NH3,1.0,5.0,3.0,4.0,0.006666666666666667
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",2025-10-10 18:00:00,28.3419248,77.319699,PM10,72.0,194.0,132.0,122.0,0.43666666666666665
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2025-10-10 18:00:00,28.530785,77.271255,OZONE,8.0,305.0,301.0,297.0,1.0
India,Delhi,Delhi,"Pusa, Delhi - DPCC",2025-10-10 18:00:00,28.639652,77.146275,PM2.5,67.0,197.0,119.0,130.0,0.3933333333333333
India,Delhi,Delhi,"Pusa, Delhi - IMD",2025-10-10 18:00:00,28.63611,77.173332,PM2.5,39.0,163.0,99.0,124.0,0.32666666666666666
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",2025-10-10 18:00:00,8.5149093,76.9435879,NH3,7.0,16.0,9.0,9.0,0.02666666666666667
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",2025-10-10 18:00:00,8.5149093,76.9435879,CO,8.0,31.0,13.0,23.0,0.04
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",2025-10-10 18:00:00,10.5324,76.2159,PM10,43.0,55.0,51.0,12.0,0.16666666666666666
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",2025-10-10 18:00:00,23.264759,77.381568,NO2,11.0,24.0,16.0,13.0,0.05
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",2025-10-10 18:00:00,23.264759,77.381568,CO,15.0,36.0,21.0,21.0,0.06666666666666667
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",2025-10-10 18:00:00,23.210494,77.425409,NH3,2.0,3.0,2.0,1.0,0.0033333333333333335
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",2025-10-10 18:00:00,23.233584,77.400574,CO,14.0,102.0,22.0,88.0,0.07
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",2025-10-10 18:00:00,23.81748678,79.446246,PM10,115.0,192.0,156.0,77.0,0.5166666666666667
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",2025-10-10 18:00:00,28.360699,76.93609,OZONE,30.0,32.0,31.0,2.0,0.1
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",2025-10-10 18:00:00,28.1485564,77.3320667,PM10,54.0,58.0,56.0,4.0,0.18333333333333332
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",2025-10-10 18:00:00,28.3153,76.9143,PM2.5,26.0,161.0,102.0,135.0,0.33666666666666667
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",2025-10-10 18:00:00,28.3153,76.9143,PM10,22.0,123.0,84.0,101.0,0.27666666666666667
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",2025-10-10 18:00:00,28.3153,76.9143,CO,32.0,60.0,45.0,28.0,0.14666666666666667
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",2025-10-10 18:00:00,28.3153,76.9143,OZONE,1.0,69.0,58.0,68.0,0.19
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",2025-10-10 18:00:00,30.7057778,76.8531805555555,PM2.5,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",2025-10-10 18:00:00,28.52123,76.37138,NO2,32.0,39.0,36.0,7.0,0.11666666666666667
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",2025-10-10 18:00:00,28.52123,76.37138,CO,26.0,34.0,30.0,8.0,0.09666666666666666
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",2025-10-10 18:00:00,16.172806,75.659694,NH3,1.0,2.0,1.0,1.0,0.0
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",2025-10-10 18:00:00,16.172806,75.659694,SO2,7.0,7.0,7.0,0.0,0.02
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",2025-10-10 18:00:00,16.172806,75.659694,OZONE,10.0,16.0,16.0,6.0,0.05
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",2025-10-10 18:00:00,12.9756843,77.5660749,PM10,81.0,93.0,85.0,12.0,0.28
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-10-10 18:00:00,13.029152,77.585901,PM2.5,2.0,28.0,13.0,26.0,0.04
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-10-10 18:00:00,13.029152,77.585901,NO2,13.0,25.0,23.0,12.0,0.07333333333333333
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-10-10 18:00:00,13.029152,77.585901,SO2,1.0,6.0,3.0,5.0,0.006666666666666667
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",2025-10-10 18:00:00,12.938539,77.5901,SO2,7.0,17.0,12.0,10.0,0.03666666666666667
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",2025-10-10 18:00:00,15.459706,75.008381,NH3,4.0,4.0,4.0,0.0,0.01
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",2025-10-10 18:00:00,15.459706,75.008381,OZONE,12.0,33.0,28.0,21.0,0.09
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",2025-10-10 18:00:00,15.3714823,75.1160168,NO2,11.0,11.0,11.0,0.0,0.03333333333333333
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",2025-10-10 18:00:00,14.816666,74.141003,NH3,1.0,1.0,1.0,0.0,0.0
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",2025-10-10 18:00:00,14.816666,74.141003,CO,10.0,11.0,10.0,1.0,0.03
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",2025-10-10 18:00:00,15.34763,76.181767,NH3,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",2025-10-10 18:00:00,12.415911,75.73505,PM10,6.0,35.0,19.0,29.0,0.06
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",2025-10-10 18:00:00,12.7816279,77.6299145,PM2.5,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",2025-10-10 18:00:00,12.7816279,77.6299145,NO2,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",2025-10-10 18:00:00,13.003872,77.664217,SO2,6.0,9.0,8.0,3.0,0.023333333333333334
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",2025-10-10 18:00:00,13.003872,77.664217,OZONE,24.0,24.0,24.0,0.0,0.07666666666666666
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",2025-10-10 18:00:00,13.0270199,77.494094,OZONE,23.0,24.0,24.0,1.0,0.07666666666666666
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",2025-10-10 18:00:00,12.921418,77.502466,PM10,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",2025-10-10 18:00:00,12.921418,77.502466,NH3,5.0,6.0,5.0,1.0,0.013333333333333334
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",2025-10-10 18:00:00,12.921418,77.502466,SO2,5.0,6.0,6.0,1.0,0.016666666666666666
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",2025-10-10 18:00:00,29.5364,75.0158,PM10,61.0,101.0,84.0,40.0,0.27666666666666667
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",2025-10-10 18:00:00,30.943887,76.801991,NO2,14.0,66.0,41.0,52.0,0.13333333333333333
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",2025-10-10 18:00:00,30.943887,76.801991,SO2,20.0,113.0,43.0,93.0,0.14
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",2025-10-10 18:00:00,23.80569,86.44268,PM2.5,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",2025-10-10 18:00:00,23.80569,86.44268,SO2,19.0,74.0,30.0,55.0,0.09666666666666666
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",2025-10-10 18:00:00,23.80569,86.44268,OZONE,1.0,51.0,21.0,50.0,0.06666666666666667
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",2025-10-10 18:00:00,16.7602,77.1428,NO2,21.0,49.0,29.0,28.0,0.09333333333333334
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",2025-10-10 18:00:00,16.7602,77.1428,OZONE,14.0,19.0,15.0,5.0,0.04666666666666667
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",2025-10-10 18:00:00,8.8787,76.6073,PM2.5,20.0,67.0,44.0,47.0,0.14333333333333334
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",2025-10-10 18:00:00,8.8787,76.6073,PM10,34.0,63.0,49.0,29.0,0.16
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",2025-10-10 18:00:00,8.8787,76.6073,OZONE,29.0,35.0,35.0,6.0,0.11333333333333333
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",2025-10-10 18:00:00,8.5637,76.8865,PM10,57.0,67.0,63.0,10.0,0.20666666666666667
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",2025-10-10 18:00:00,11.55358,76.55521,CO,14.0,140.0,26.0,126.0,0.08333333333333333
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",2025-10-10 18:00:00,11.55358,76.55521,OZONE,13.0,38.0,30.0,25.0,0.09666666666666666
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",2025-10-10 18:00:00,13.428828,77.731418,NH3,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",2025-10-10 18:00:00,13.428828,77.731418,CO,6.0,22.0,15.0,16.0,0.04666666666666667
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",2025-10-10 18:00:00,12.88925,74.853,NO2,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",2025-10-10 18:00:00,12.733409,77.298051,NO2,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",2025-10-10 18:00:00,12.733409,77.298051,NH3,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",2025-10-10 18:00:00,22.624758,75.675238,SO2,11.0,33.0,22.0,22.0,0.07
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",2025-10-10 18:00:00,22.624758,75.675238,CO,30.0,88.0,45.0,58.0,0.14666666666666667
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",2025-10-10 18:00:00,23.331731,75.045981,NO2,33.0,36.0,34.0,3.0,0.11
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",2025-10-10 18:00:00,23.838586,78.759431,NO2,5.0,8.0,6.0,3.0,0.016666666666666666
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",2025-10-10 18:00:00,23.838586,78.759431,NH3,1.0,2.0,1.0,1.0,0.0
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",2025-10-10 18:00:00,24.58434363,80.8549414,PM10,52.0,54.0,53.0,2.0,0.17333333333333334
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",2025-10-10 18:00:00,24.58434363,80.8549414,SO2,18.0,19.0,19.0,1.0,0.06
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",2025-10-10 18:00:00,24.10897,82.64558,PM10,75.0,168.0,120.0,93.0,0.39666666666666667
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",2025-10-10 18:00:00,24.10897,82.64558,SO2,26.0,37.0,33.0,11.0,0.10666666666666667
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",2025-10-10 18:00:00,18.1023399,73.4783687,SO2,14.0,17.0,16.0,3.0,0.05
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",2025-10-10 18:00:00,20.555712,74.529236,CO,14.0,53.0,21.0,39.0,0.06666666666666667
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",2025-10-10 18:00:00,19.053536,72.84643,NO2,49.0,93.0,68.0,44.0,0.22333333333333333
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",2025-10-10 18:00:00,19.053536,72.84643,SO2,2.0,8.0,4.0,6.0,0.01
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",2025-10-10 18:00:00,19.053536,72.84643,CO,1.0,98.0,44.0,97.0,0.14333333333333334
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",2025-10-10 18:00:00,19.053536,72.84643,OZONE,1.0,109.0,48.0,108.0,0.15666666666666668
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",2025-10-10 18:00:00,19.065931,72.862131,PM2.5,69.0,133.0,104.0,64.0,0.3433333333333333
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",2025-10-10 18:00:00,19.065931,72.862131,NH3,3.0,4.0,3.0,1.0,0.006666666666666667
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",2025-10-10 18:00:00,19.23241,72.86895,NO2,18.0,58.0,34.0,40.0,0.11
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",2025-10-10 18:00:00,19.23241,72.86895,NH3,4.0,5.0,5.0,1.0,0.013333333333333334
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",2025-10-10 18:00:00,23.218135,79.95777,PM2.5,44.0,63.0,52.0,19.0,0.17
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",2025-10-10 18:00:00,23.218135,79.95777,NO2,32.0,77.0,47.0,45.0,0.15333333333333332
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",2025-10-10 18:00:00,23.50016,80.23284,CO,34.0,39.0,36.0,5.0,0.11666666666666667
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",2025-10-10 18:00:00,24.2613009,80.7231783,PM10,50.0,180.0,133.0,130.0,0.44
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",2025-10-10 18:00:00,24.2613009,80.7231783,NO2,13.0,13.0,13.0,0.0,0.04
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",2025-10-10 18:00:00,23.10844,77.511428,NO2,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",2025-10-10 18:00:00,23.10844,77.511428,SO2,19.0,118.0,68.0,99.0,0.22333333333333333
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",2025-10-10 18:00:00,23.10844,77.511428,CO,16.0,54.0,24.0,38.0,0.07666666666666666
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",2025-10-10 18:00:00,22.9682591,76.064118,NH3,3.0,4.0,3.0,1.0,0.006666666666666667
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",2025-10-10 18:00:00,22.9682591,76.064118,CO,8.0,42.0,11.0,34.0,0.03333333333333333
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",2025-10-10 18:00:00,26.203442,78.193251,SO2,1.0,25.0,17.0,24.0,0.05333333333333334
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",2025-10-10 18:00:00,26.203442,78.193251,CO,1.0,94.0,19.0,93.0,0.06
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2025-10-10 18:00:00,26.259242,78.216432,NH3,3.0,4.0,3.0,1.0,0.006666666666666667
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2025-10-10 18:00:00,26.259242,78.216432,SO2,8.0,104.0,21.0,96.0,0.06666666666666667
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2025-10-10 18:00:00,26.259242,78.216432,OZONE,3.0,90.0,82.0,87.0,0.27
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",2025-10-10 18:00:00,22.431,75.5213,PM2.5,61.0,263.0,124.0,202.0,0.41
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",2025-10-10 18:00:00,20.719516,77.000253,PM2.5,48.0,71.0,61.0,23.0,0.2
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",2025-10-10 18:00:00,20.9402359,77.7895248,PM10,125.0,314.0,155.0,189.0,0.5133333333333333
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",2025-10-10 18:00:00,20.939198,77.765701,PM10,109.0,143.0,126.0,34.0,0.4166666666666667
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",2025-10-10 18:00:00,20.939198,77.765701,CO,27.0,98.0,30.0,71.0,0.09666666666666666
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",2025-10-10 18:00:00,19.87562,75.38731,PM2.5,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",2025-10-10 18:00:00,19.87562,75.38731,NH3,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",2025-10-10 18:00:00,19.8389439,75.244448,CO,18.0,87.0,38.0,69.0,0.12333333333333334
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",2025-10-10 18:00:00,19.8389439,75.244448,OZONE,24.0,30.0,28.0,6.0,0.09
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",2025-10-10 18:00:00,19.863756,75.321188,NO2,19.0,24.0,21.0,5.0,0.06666666666666667
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",2025-10-10 18:00:00,19.863756,75.321188,OZONE,11.0,72.0,54.0,61.0,0.17666666666666667
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",2025-10-10 18:00:00,19.0243902,73.0406721,SO2,1.0,5.0,3.0,4.0,0.006666666666666667
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",2025-10-10 18:00:00,19.309073,73.057223,OZONE,7.0,75.0,47.0,68.0,0.15333333333333332
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",2025-10-10 18:00:00,19.854616,75.905894,SO2,7.0,18.0,11.0,11.0,0.03333333333333333
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",2025-10-10 18:00:00,16.6870449,74.2505872,NH3,3.0,4.0,3.0,1.0,0.006666666666666667
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",2025-10-10 18:00:00,16.6870449,74.2505872,OZONE,7.0,45.0,32.0,38.0,0.10333333333333333
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",2025-10-10 18:00:00,16.7143745,74.2426398,NO2,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",2025-10-10 18:00:00,16.7143745,74.2426398,NH3,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",2025-10-10 18:00:00,18.39963,76.57452,NO2,7.0,33.0,13.0,26.0,0.04
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",2025-10-10 18:00:00,19.786089,72.757971,NO2,6.0,18.0,10.0,12.0,0.03
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",2025-10-10 18:00:00,19.9775302,79.2337086,NO2,3.0,10.0,5.0,7.0,0.013333333333333334
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",2025-10-10 18:00:00,20.918946,74.776388,PM10,133.0,191.0,161.0,58.0,0.5333333333333333
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",2025-10-10 18:00:00,21.001264,75.565602,NO2,6.0,44.0,18.0,38.0,0.056666666666666664
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",2025-10-10 18:00:00,21.001264,75.565602,CO,12.0,32.0,14.0,20.0,0.043333333333333335
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",2025-10-10 18:00:00,22.431,75.5213,OZONE,8.0,89.0,71.0,81.0,0.23333333333333334
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",2025-10-10 18:00:00,22.678,75.8559,NH3,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",2025-10-10 18:00:00,23.142888,79.916147,NH3,2.0,5.0,3.0,3.0,0.006666666666666667
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",2025-10-10 18:00:00,23.142888,79.916147,OZONE,28.0,67.0,58.0,39.0,0.19
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",2025-10-10 18:00:00,19.2243333,72.8658113,NH3,1.0,1.0,1.0,0.0,0.0
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",2025-10-10 18:00:00,18.9767,72.838,NO2,13.0,80.0,48.0,67.0,0.15666666666666668
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",2025-10-10 18:00:00,19.11074,72.86084,NO2,41.0,107.0,69.0,66.0,0.22666666666666666
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",2025-10-10 18:00:00,19.11074,72.86084,SO2,1.0,16.0,5.0,15.0,0.013333333333333334
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2025-10-10 18:00:00,19.0364585,72.8954371,PM2.5,82.0,117.0,98.0,35.0,0.3233333333333333
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2025-10-10 18:00:00,19.0364585,72.8954371,NO2,3.0,59.0,29.0,56.0,0.09333333333333334
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",2025-10-10 18:00:00,19.10078,72.87462,NH3,2.0,2.0,2.0,0.0,0.0033333333333333335
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",2025-10-10 18:00:00,19.10078,72.87462,SO2,20.0,21.0,21.0,1.0,0.06666666666666667
